,open,high,low,close,volume,name
2020-04-06,95.78,100.94,95.24,99.86,1222315.0,IT
2020-04-07,104.0,105.43,100.77,101.16,958280.0,IT
2020-04-08,102.44,106.83,102.195,104.97,566006.0,IT
2020-04-09,105.87,108.4,104.8,106.89,643430.0,IT
2020-04-13,106.15,106.72,102.8741,105.78,339821.0,IT
2020-04-14,108.03,108.7,105.68,105.97,595762.0,IT
2020-04-15,103.62,104.51,100.845,102.6,408091.0,IT
2020-04-16,103.14,103.17,97.56,99.11,451705.0,IT
2020-04-17,101.81,106.81,101.01,105.96,534334.0,IT
2020-04-20,104.77,106.24,103.25,104.17,404813.0,IT
2020-04-21,101.63,103.35,101.08,101.58,1142556.0,IT
2020-04-22,104.05,105.77,102.19,105.26,355568.0,IT
2020-04-23,106.13,109.115,105.04,107.58,392570.0,IT
2020-04-24,108.14,110.88,107.29,109.76,827921.0,IT
2020-04-27,110.99,114.46,110.35,113.95,449291.0,IT
2020-04-28,116.07,117.97,112.99,114.75,623072.0,IT
