,open,high,low,close,volume,name
2019-12-27,45.66,45.87,45.31,45.66,116124.0,VRTU
2019-12-30,45.57,45.59,44.68,45.15,1577211.0,VRTU
2019-12-31,45.11,45.62,45.02,45.33,112332.0,VRTU
2020-01-02,45.48,45.96,45.18,45.96,168158.0,VRTU
2020-01-03,45.46,45.76,45.09,45.49,142752.0,VRTU
2020-01-06,45.11,45.18,38.93,41.56,1204976.0,VRTU
2020-01-07,41.44,42.15,41.0588,41.59,427271.0,VRTU
2020-01-08,41.65,42.1539,40.87,41.56,363132.0,VRTU
2020-01-09,41.95,42.3,41.02,41.25,269155.0,VRTU
2020-01-10,41.41,41.93,41.03,41.92,276012.0,VRTU
2020-01-13,41.92,42.7,41.84,42.19,209576.0,VRTU
2020-01-14,42.32,42.51,41.51,41.61,198519.0,VRTU
2020-01-15,41.78,42.66,41.73,42.04,168217.0,VRTU
2020-01-16,42.42,42.78,42.06,42.72,146050.0,VRTU
2020-01-17,43.0,43.87,42.53,43.54,126752.0,VRTU
2020-01-21,43.44,43.87,43.0155,43.54,123511.0,VRTU
2020-01-22,43.58,44.11,43.3,43.53,93227.0,VRTU
2020-01-23,43.61,43.83,43.16,43.8,150060.0,VRTU
2020-01-24,44.06,44.06,42.2,42.43,139402.0,VRTU
2020-01-27,41.62,42.29,41.46,41.69,107077.0,VRTU
2020-01-28,41.81,42.555,41.8,42.3,90248.0,VRTU
2020-01-29,42.46,42.9,41.95,42.73,120397.0,VRTU
2020-01-30,42.48,43.06,41.89,42.64,105323.0,VRTU
2020-01-31,42.6,42.66,41.54,41.64,173839.0,VRTU
2020-02-03,42.03,42.63,41.97,42.63,583694.0,VRTU
2020-02-04,43.23,44.955,42.97,44.77,369494.0,VRTU
2020-02-05,45.12,45.7,44.315,45.5,188830.0,VRTU
2020-02-06,45.77,45.82,45.2,45.55,249617.0,VRTU
2020-02-07,52.56,52.81,48.01,49.58,768910.0,VRTU
2020-02-10,49.55,50.24,48.25,48.88,205993.0,VRTU
2020-02-11,49.21,50.18,49.01,49.71,168435.0,VRTU
2020-02-12,49.91,49.93,48.65,48.76,205495.0,VRTU
2020-02-13,48.63,49.42,48.41,48.82,162638.0,VRTU
2020-02-14,48.93,49.45,48.203,48.95,181435.0,VRTU
2020-02-18,48.64,49.67,48.6,49.22,115662.0,VRTU
2020-02-19,49.47,49.66,49.05,49.66,223211.0,VRTU
2020-02-20,49.41,49.91,48.65,49.6,147486.0,VRTU
2020-02-21,49.6,49.8599,48.29,48.69,122489.0,VRTU
2020-02-24,46.7,48.23,46.542,47.74,140304.0,VRTU
2020-02-25,47.95,47.99,46.3,46.52,160526.0,VRTU
2020-02-26,46.72,47.3,45.62,45.88,164928.0,VRTU
2020-02-27,44.9,45.81,43.78,44.06,155489.0,VRTU
2020-02-28,42.53,44.11,42.53,44.11,189922.0,VRTU
2020-03-02,44.42,44.82,42.9,44.62,147004.0,VRTU
2020-03-03,44.6,45.92,44.12,44.82,459920.0,VRTU
2020-03-04,45.6,46.405,44.64,45.69,203209.0,VRTU
2020-03-05,44.62,45.5794,43.68,44.43,328241.0,VRTU
2020-03-06,43.16,44.17,42.42,43.9,223314.0,VRTU
2020-03-09,41.41,42.16,39.93,40.6,247891.0,VRTU
2020-03-10,41.57,41.58,39.92,41.33,172423.0,VRTU
2020-03-11,40.25,40.57,37.51,37.76,165607.0,VRTU
2020-03-12,35.5,35.5,30.985,31.0,217208.0,VRTU
2020-03-13,32.88,33.305,30.24,31.48,329160.0,VRTU
2020-03-16,28.73,30.255,27.2,27.46,255595.0,VRTU
2020-03-17,28.06,29.27,26.91,27.4,402590.0,VRTU
2020-03-18,25.61,26.0875,20.02,20.83,316039.0,VRTU
2020-03-19,20.78,26.085,19.48,25.07,306369.0,VRTU
2020-03-20,23.81,27.37,23.81,27.31,464793.0,VRTU
2020-03-23,27.51,28.36,25.96,27.79,416295.0,VRTU
2020-03-24,28.96,30.79,27.22,29.57,214385.0,VRTU
2020-03-25,29.65,30.3875,28.26,28.54,311970.0,VRTU
2020-03-26,28.89,31.3,28.89,31.04,183159.0,VRTU
2020-03-27,29.07,29.215,26.58,27.11,437005.0,VRTU
2020-03-30,27.18,28.7,26.63,28.25,224971.0,VRTU
2020-03-31,28.2,29.23,27.67,28.4,234055.0,VRTU
2020-04-01,27.09,27.38,26.59,26.76,319928.0,VRTU
2020-04-02,26.47,28.18,25.865,27.02,183048.0,VRTU
2020-04-03,27.11,27.11,22.71,23.13,320604.0,VRTU
2020-04-06,24.01,27.47,24.01,27.2,255440.0,VRTU
2020-04-07,28.01,29.8,27.7174,28.46,349486.0,VRTU
2020-04-08,29.28,30.035,28.42,29.95,184857.0,VRTU
2020-04-09,30.91,33.88,30.8888,32.71,262506.0,VRTU
2020-04-13,32.32,32.32,30.61,31.32,143375.0,VRTU
2020-04-14,32.31,32.6592,31.6,32.06,236896.0,VRTU
2020-04-15,30.65,30.65,29.57,29.79,252172.0,VRTU
2020-04-16,29.54,30.5,28.83,30.02,270133.0,VRTU
2020-04-17,31.03,32.09,31.03,31.41,210726.0,VRTU
2020-04-20,30.84,31.635,30.395,31.13,138645.0,VRTU
2020-04-21,30.2,30.9,29.52,30.14,165980.0,VRTU
2020-04-22,30.93,31.0,30.09,30.25,89882.0,VRTU
2020-04-23,30.54,30.93,29.71,30.13,170870.0,VRTU
2020-04-24,30.28,30.77,29.91,30.5,123973.0,VRTU
2020-04-27,30.92,31.76,30.67,31.68,205242.0,VRTU
2020-04-28,32.47,33.17,31.99,32.9,157621.0,VRTU
